departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2010,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.425,-75.4011111111111,Sin informacion,"(7.425, -75.4011111111111)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2010,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.425,-75.4011111111111,Sin informacion,"(7.425, -75.4011111111111)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,El Embaretado,2010,10,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.48211111111111,-75.4861111111111,Sin informacion,"(7.48211111111111, -75.4861111111111)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,El Embaretado,2010,10,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.46913888888889,-75.4941666666667,Sin informacion,"(7.46913888888889, -75.4941666666667)",Fuerza pública
ANTIOQUIA,5,CÁCERES,5120,Rural,Sin información,2009,8,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.48172222222222,-75.168,Sin informacion,"(7.48172222222222, -75.168)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2009,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.165222,-75.438081,Sin informacion,"(7.165222, -75.438081)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2009,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.165222,-75.438081,Sin informacion,"(7.165222, -75.438081)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2009,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.165222,-75.438081,Sin informacion,"(7.165222, -75.438081)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2009,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.165222,-75.438081,Sin informacion,"(7.165222, -75.438081)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,La Coposa,2010,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.38805555555556,-75.29,Sin informacion,"(7.38805555555556, -75.29)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,La Coposa,2010,6,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.38805555555556,-75.29,Sin informacion,"(7.38805555555556, -75.29)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,La Coposa,2010,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.38805555555556,-75.29,Sin informacion,"(7.38805555555556, -75.29)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,La Coposa,2010,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.38805555555556,-75.29,Sin informacion,"(7.38805555555556, -75.29)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,La Coposa,2010,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.38805555555556,-75.29,Sin informacion,"(7.38805555555556, -75.29)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,La Coposa,2010,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.38805555555556,-75.29,Sin informacion,"(7.38805555555556, -75.29)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,La Coposa,2010,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.38805555555556,-75.29,Sin informacion,"(7.38805555555556, -75.29)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,La Coposa,2010,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.38805555555556,-75.29,Sin informacion,"(7.38805555555556, -75.29)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,La Coposa,2010,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.38805555555556,-75.29,Sin informacion,"(7.38805555555556, -75.29)",Fuerza pública
ANTIOQUIA,5,ZARAGOZA,5895,Rural,Sin información,2008,8,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.4475,-74.9902777777778,Sin informacion,"(7.4475, -74.9902777777778)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Barra Blanco,2008,12,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.40333333333333,-75.2630555555556,Sin informacion,"(7.40333333333333, -75.2630555555556)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Barra Blanco,2008,12,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.40333333333333,-75.2630555555556,Sin informacion,"(7.40333333333333, -75.2630555555556)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Barra Blanco,2008,12,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.40333333333333,-75.2630555555556,Sin informacion,"(7.40333333333333, -75.2630555555556)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Barra Blanco,2008,12,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.40333333333333,-75.2630555555556,Sin informacion,"(7.40333333333333, -75.2630555555556)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2010,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.165222,-75.438081,Sin informacion,"(7.165222, -75.438081)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2010,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.165222,-75.438081,Sin informacion,"(7.165222, -75.438081)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2010,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.165222,-75.438081,Sin informacion,"(7.165222, -75.438081)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2010,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.165222,-75.438081,Sin informacion,"(7.165222, -75.438081)",Fuerza pública
ANTIOQUIA,5,SONSÓN,5756,Rural,Vereda Causal,2005,5,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,5.775,-75.082,Sin informacion,"(5.775, -75.082)",Fuerza pública
ANTIOQUIA,5,SONSÓN,5756,Rural,Vereda San Antonio,2003,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,5.709167,-75.310278,Sin informacion,"(5.709167, -75.310278)",Sin Información
ANTIOQUIA,5,TARAZÁ,5790,Rural,Santo Domingo,2009,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.397777777777778,-75.36638888888889,Cerros,"(7.397777777777778, -75.36638888888889)",Fuerza pública
ANTIOQUIA,5,SONSÓN,5756,Rural,"Vereda Sirgua, Finca El Destierro",2005,12,Mayor de 18 años,no,Civil,Hombre,Muerto,5.709167,-75.310278,Sin informacion,"(5.709167, -75.310278)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,Nudo De Paramillo,2010,9,Mayor de 18 años,no,Civil,Hombre,Herido,7.171637,-75.764403,Sin informacion,"(7.171637, -75.764403)",Fuerza pública
ANTIOQUIA,5,ARGELIA,5055,Rural,Vereda Buenos Aires,2005,10,Mayor de 18 años,no,Civil,Hombre,Muerto,5.731577,-75.1416,Sin informacion,"(5.731577, -75.1416)",Agricultura
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda Las Americas,2014,11,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.346944444444444,-75.54611111111112,Sin informacion,"(7.3469444444444445, -75.54611111111112)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda Las Americas,2014,11,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.346944444444444,-75.54611111111112,Sin informacion,"(7.3469444444444445, -75.54611111111112)",Fuerza pública
ANTIOQUIA,5,BRICEÑO,5107,Rural,Buena Vista,2014,11,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.0625,-75.59416666666667,Sin informacion,"(7.0625, -75.59416666666667)",Fuerza pública
ANTIOQUIA,5,BRICEÑO,5107,Rural,Las Auras,2014,12,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.064722222222223,-75.64444444444445,Sin informacion,"(7.064722222222223, -75.64444444444445)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda Curumana,2014,4,Mayor de 18 años,no,Civil,Hombre,Herido,7.49529608765,-75.4274861811,Campo,"(7.49529608765, -75.4274861811)",Trabajos de casa
ANTIOQUIA,5,MACEO,5425,Rural,Vereda El Ingenio,2014,12,Menor de 18 años,no,Civil,Hombre,Muerto,6.49751023718,-74.7587715772,Sin informacion,"(6.49751023718, -74.7587715772)","Pasando, estando cerca"
ANTIOQUIA,5,ANORÍ,5040,Rural,Vereda Santa Ines,2014,4,Mayor de 18 años,no,Civil,Hombre,Herido,7.21467443484,-75.2122474454,Campo,"(7.21467443484, -75.2122474454)",Cuidado de animales
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda El Mocho,2014,11,Mayor de 18 años,no,Civil,Hombre,Herido,7.582546,-75.400212,Caminos,"(7.582546, -75.400212)",Transito por via usual
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda El Mocho,2014,11,Mayor de 18 años,no,Civil,Hombre,Herido,7.582546,-75.400212,Caminos,"(7.582546, -75.400212)",Transito por via usual
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda Doradas Bajas,2015,1,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.368333333333333,-75.2713888888889,Sin informacion,"(7.368333333333333, -75.2713888888889)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda Doradas Bajas,2015,1,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.368333333333333,-75.2713888888889,Sin informacion,"(7.368333333333333, -75.2713888888889)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Cuchilla El Caballo,2015,1,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.48,-75.50833333333334,Sin informacion,"(7.48, -75.50833333333334)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,El Embaretado,2015,1,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.433055555555556,-75.48277777777778,Sin informacion,"(7.433055555555556, -75.48277777777778)",Fuerza pública
ANTIOQUIA,5,BRICEÑO,5107,Rural,Vereda El Alto De Chiri,2015,2,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.091944444444445,-75.66638888888889,Sin informacion,"(7.091944444444445, -75.66638888888889)",Fuerza pública
ANTIOQUIA,5,ANORÍ,5040,Rural,Vereda Cruces,2012,6,Mayor de 18 años,no,Civil,Hombre,Herido,7.19,-75.07305555555556,Sin informacion,"(7.19, -75.07305555555556)","Pasando, estando cerca"
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda San Marcos,2015,2,Mayor de 18 años,no,Civil,Hombre,Herido,7.354932,-75.564503,Caminos,"(7.354932, -75.564503)","Pasando, estando cerca"
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda San Marcos,2015,2,Mayor de 18 años,no,Civil,Hombre,Herido,7.354932,-75.564503,Caminos,"(7.354932, -75.564503)","Pasando, estando cerca"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda Cañon De Iglesias,2015,3,Mayor de 18 años,no,Civil,Hombre,Muerto,7.48920818685,-75.4806350968,Fincas,"(7.48920818685, -75.4806350968)","Pasando, estando cerca"
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda El Cedral,2012,12,Mayor de 18 años,no,Civil,Hombre,Herido,7.19074920126,-75.8536942906,Sin informacion,"(7.19074920126, -75.8536942906)",Sin Información
ANTIOQUIA,5,ANORÍ,5040,Rural,Vereda La Esperanza,2015,3,Mayor de 18 años,no,Civil,Hombre,Herido,7.1958009127,-75.0260361582,Fincas,"(7.1958009127, -75.0260361582)","Pasando, estando cerca"
ANTIOQUIA,5,EL BAGRE,5250,Rural,San Cayetano,2015,3,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.474444444444444,-74.66111111111111,Sin informacion,"(7.474444444444444, -74.66111111111111)",Fuerza pública
ANTIOQUIA,5,EL BAGRE,5250,Rural,San Cayetano,2015,3,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.474444444444444,-74.66111111111111,Sin informacion,"(7.474444444444444, -74.66111111111111)",Fuerza pública
ANTIOQUIA,5,CÁCERES,5120,Rural,Sin información,2015,3,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.447777777777778,-75.10666666666667,Sin informacion,"(7.447777777777778, -75.10666666666667)",Fuerza pública
ANTIOQUIA,5,CÁCERES,5120,Rural,Sin información,2015,3,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.447777777777778,-75.10666666666667,Sin informacion,"(7.447777777777778, -75.10666666666667)",Sin Información
ANTIOQUIA,5,APARTADÓ,5045,Rural,Vereda La Unión,2015,9,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.93138888888889,-76.5130555555556,Sin informacion,"(7.93138888888889, -76.5130555555556)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda La Ceja,2014,3,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.324722222222222,-75.88222222222223,Sin informacion,"(7.324722222222222, -75.88222222222223)",Fuerza pública
ANTIOQUIA,5,ANGOSTURA,5038,Rural,LA MUÑOZ,2011,12,Mayor de 18 años,no,Civil,Hombre,Herido,6.89072134795,-75.3386543115,Sin informacion,"(6.89072134795, -75.3386543115)",Sin Información
ANTIOQUIA,5,SABANALARGA,5628,Rural,LA LOMA,2012,6,Mayor de 18 años,no,Civil,Hombre,Herido,6.8621342932,-75.8122225628,Sin informacion,"(6.8621342932, -75.8122225628)",Sin Información
ANTIOQUIA,5,SAN JUAN DE URABÁ,5659,Rural,NUDO PARAMILLO,2012,12,Mayor de 18 años,no,Civil,Hombre,Herido,8.77562184725,-76.5296890837,Sin informacion,"(8.77562184725, -76.5296890837)",Sin Información
ANTIOQUIA,5,ZARAGOZA,5895,Rural,LOS CEDROS,2013,4,Mayor de 18 años,no,Civil,Hombre,Herido,7.49454149874,-74.8679494544,Sin informacion,"(7.49454149874, -74.8679494544)",Sin Información
ANTIOQUIA,5,ITUANGO,5361,Rural,SAN AGUSTIN LEONES,2012,1,Menor de 18 años,no,Civil,Hombre,Herido,7.1745424543,-75.7702545782,Sin informacion,"(7.1745424543, -75.7702545782)",Sin Información
ANTIOQUIA,5,ITUANGO,5361,Rural,CHIRCAL,2012,1,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.1745424543,-75.7702545782,Sin informacion,"(7.1745424543, -75.7702545782)",Fuerza pública
ANTIOQUIA,5,ANGOSTURA,5038,Rural,LA MUÑOZ,2011,12,Mayor de 18 años,no,Civil,Hombre,Herido,6.89072134795,-75.3386543115,Sin informacion,"(6.89072134795, -75.3386543115)",Sin Información
ANTIOQUIA,5,ANORÍ,5040,Rural,LOS ANGELES,2013,6,Mayor de 18 años,no,Civil,Hombre,Herido,7.07446355897,-75.149787734,Sin informacion,"(7.07446355897, -75.149787734)",Sin Información
ANTIOQUIA,5,ANORÍ,5040,Rural,MONTEBELLO,2012,7,Mayor de 18 años,no,Civil,Hombre,Muerto,7.07446355897,-75.149787734,Sin informacion,"(7.07446355897, -75.149787734)",Sin Información
ANTIOQUIA,5,ANORÍ,5040,Rural,MONTEBELLO,2012,7,Mayor de 18 años,no,Civil,Hombre,Muerto,7.07446355897,-75.149787734,Sin informacion,"(7.07446355897, -75.149787734)",Sin Información
ANTIOQUIA,5,ANORÍ,5040,Rural,SANTIAGO,2013,4,Mayor de 18 años,no,Civil,Hombre,Herido,7.07446355897,-75.149787734,Sin informacion,"(7.07446355897, -75.149787734)",Sin Información
ANTIOQUIA,5,BRICEÑO,5107,Rural,LA AMERICA,2012,4,Mayor de 18 años,no,Civil,Hombre,Herido,7.11641849596,-75.5555451388,Sin informacion,"(7.11641849596, -75.5555451388)",Sin Información
ANTIOQUIA,5,BRICEÑO,5107,Rural,LA AMERICA,2012,4,Mayor de 18 años,no,Civil,Mujer,Herido,7.11641849596,-75.5555451388,Sin informacion,"(7.11641849596, -75.5555451388)",Sin Información
ANTIOQUIA,5,CÁCERES,5120,Rural,MURIBA,2012,4,Mayor de 18 años,no,Civil,Hombre,Herido,7.5587,-75.1449,Sin informacion,"(7.5587, -75.1449)",Sin Información
ANTIOQUIA,5,CÁCERES,5120,Rural,TAMARA,2012,3,Mayor de 18 años,no,Civil,Hombre,Herido,7.3984,-75.0007,Sin informacion,"(7.3984, -75.0007)",Sin Información
ANTIOQUIA,5,CHIGORODÓ,5172,Rural,REMIGIO,2013,4,Mayor de 18 años,no,Civil,Hombre,Herido,7.66383313055,-76.6857911631,Sin informacion,"(7.66383313055, -76.6857911631)",Sin Información
ANTIOQUIA,5,ITUANGO,5361,Rural,CAUCANA,2013,6,Mayor de 18 años,no,Civil,Hombre,Herido,7.1745424543,-75.7702545782,Sin informacion,"(7.1745424543, -75.7702545782)",Cuidado de animales
ANTIOQUIA,5,ITUANGO,5361,Rural,EL QUINDIO,2012,12,Mayor de 18 años,no,Civil,Mujer,Herido,7.1745424543,-75.7702545782,Sin informacion,"(7.1745424543, -75.7702545782)",Sin Información
ANTIOQUIA,5,MUTATÁ,5480,Rural,LA FORTUNA,2013,2,Mayor de 18 años,Afrodescendiente,Civil,Hombre,Herido,7.25497712361,-76.4301719699,Sin informacion,"(7.25497712361, -76.4301719699)",Sin Información
ANTIOQUIA,5,TARAZÁ,5790,Rural,ALTO POPAL,2011,11,Mayor de 18 años,no,Civil,Hombre,Herido,7.58669078128,-75.3979947232,Sin informacion,"(7.58669078128, -75.3979947232)",Erradicador manual - PCI
ANTIOQUIA,5,TARAZÁ,5790,Rural,ALTO POPAL,2011,11,Mayor de 18 años,no,Civil,Hombre,Herido,7.58669078128,-75.3979947232,Sin informacion,"(7.58669078128, -75.3979947232)",Erradicador manual - PCI
ANTIOQUIA,5,TARAZÁ,5790,Rural,ANPARCI,2011,3,Mayor de 18 años,no,Civil,Hombre,Herido,7.58669078128,-75.3979947232,Sin informacion,"(7.58669078128, -75.3979947232)",Erradicador manual - PCI
ANTIOQUIA,5,TARAZÁ,5790,Rural,ALTO POPAL,2011,11,Mayor de 18 años,no,Civil,Hombre,Herido,7.58669078128,-75.3979947232,Sin informacion,"(7.58669078128, -75.3979947232)",Erradicador manual - PCI
ANTIOQUIA,5,BRICEÑO,5107,Rural,CORREGIMIENTO LAS AURAS,2016,2,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.17333333333333,-75.5436111111111,Sin informacion,"(7.17333333333333, -75.5436111111111)",Fuerza pública
ANTIOQUIA,5,FRONTINO,5284,Rural,PANTANOS,2016,2,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.72694444444444,-76.5422222222222,Sin informacion,"(6.72694444444444, -76.5422222222222)",Fuerza pública
ANTIOQUIA,5,BRICEÑO,5107,Rural,VEREDA LAS AURAS,2016,2,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.17416666666667,-75.5436111111111,Sin informacion,"(7.17416666666667, -75.5436111111111)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,VEREDA SAUCES,2016,2,Mayor de 18 años,no,Civil,Hombre,Herido,7.2437659379,-75.8434191077,Campo,"(7.2437659379, -75.8434191077)","Recogiendo comida, agua ó  madera"
ANTIOQUIA,5,TARAZÁ,5790,Rural,VEREDA DORADAS BAJAS,2016,4,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.37055555555556,-75.1883333333333,Sin informacion,"(7.37055555555556, -75.1883333333333)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,VEREDA DORADAS BAJAS,2016,4,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.37055555555556,-75.1883333333333,Sin informacion,"(7.37055555555556, -75.1883333333333)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,VEREDA DORADAS BAJAS,2016,4,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.37055555555556,-75.1883333333333,Sin informacion,"(7.37055555555556, -75.1883333333333)",Fuerza pública
ANTIOQUIA,5,CÁCERES,5120,Rural,VEREDA DORADAS BAJAS,2016,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.3675,-75.1769444444444,Sin informacion,"(7.3675, -75.1769444444444)",Fuerza pública
ANTIOQUIA,5,CÁCERES,5120,Rural,VEREDA DORADAS BAJAS,2016,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.3675,-75.1769444444444,Sin informacion,"(7.3675, -75.1769444444444)",Fuerza pública
ANTIOQUIA,5,CÁCERES,5120,Rural,VEREDA DORADAS BAJAS,2016,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.3675,-75.1769444444444,Sin informacion,"(7.3675, -75.1769444444444)",Fuerza pública
ANTIOQUIA,5,BRICEÑO,5107,Rural,APC_APN_ANT_BRC_03,2015,7,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.10683,-75.63296,Cerros,"(7.10683, -75.63296)",Labores de desminado
ANTIOQUIA,5,BRICEÑO,5107,Rural,APC_APN_ANT_BRC_03,2015,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.10683,-75.63296,Cerros,"(7.10683, -75.63296)",Labores de desminado
ANTIOQUIA,5,BRICEÑO,5107,Rural,APC_APN_ANT_BRC_03,2015,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.10683,-75.63296,Cerros,"(7.10683, -75.63296)",Labores de desminado
ANTIOQUIA,5,ANORÍ,5040,Rural,EL CARMEN,2016,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.16305555555556,-75.0983333333333,Sin informacion,"(7.16305555555556, -75.0983333333333)",Fuerza pública
ANTIOQUIA,5,PUERTO BERRÍO,5579,Rural,VEREDA CUPICA,2015,7,Mayor de 18 años,no,Civil,Hombre,Herido,6.485476,-74.407956,Quebradas,"(6.485476, -74.407956)","Recogiendo comida, agua ó  madera"
ANTIOQUIA,5,TURBO,5837,Rural,Sin información,2016,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,8.08083333333333,-76.4597222222222,Sin informacion,"(8.08083333333333, -76.4597222222222)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,VEREDA TAHAMI,2016,7,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.2925,-75.2252777777778,Sin informacion,"(7.2925, -75.2252777777778)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,VEREDA TAHAMI,2016,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.2925,-75.2252777777778,Sin informacion,"(7.2925, -75.2252777777778)",Fuerza pública
ANTIOQUIA,5,CHIGORODÓ,5172,Rural,VEREDA REMIGIO,2016,9,Mayor de 18 años,Indigena,Civil,Hombre,Muerto,7.6188669813,-76.587488063,Caminos,"(7.6188669813, -76.587488063)","Pasando, estando cerca"
ANTIOQUIA,5,ANORÍ,5040,Rural,VEREDA  LA TRINIDAD,2016,12,Mayor de 18 años,no,Civil,Hombre,Herido,7.15490137192,-75.2620699421,Campo,"(7.15490137192, -75.2620699421)","Recogiendo comida, agua ó  madera"
ANTIOQUIA,5,VALDIVIA,5854,Rural,LA COPOSA,2017,2,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.40055555555556,-75.2925,Sin informacion,"(7.40055555555556, -75.2925)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,LA COPOSA,2017,2,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.40055555555556,-75.2925,Sin informacion,"(7.40055555555556, -75.2925)",Fuerza pública
ANTIOQUIA,5,CONCEPCIÓN,5206,Rural,VEREDA LA CLARA,2017,4,Mayor de 18 años,no,Civil,Hombre,Herido,6.40629285367,-75.1996896846,Viviendas abandonadas,"(6.40629285367, -75.1996896846)","Pasando, estando cerca"
ANTIOQUIA,5,CONCEPCIÓN,5206,Rural,VEREDA LA CLARA,2017,4,Mayor de 18 años,no,Civil,Mujer,Herido,6.40629285367,-75.1996896846,Viviendas abandonadas,"(6.40629285367, -75.1996896846)","Pasando, estando cerca"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda Tesorito,2014,8,Menor de 18 años,no,Civil,Hombre,Muerto,7.582546,-75.400212,Sin informacion,"(7.582546, -75.400212)","Pasando, estando cerca"
ANTIOQUIA,5,TARAZÁ,5790,Rural,VEREDA EL TESORITO,2017,6,Menor de 18 años,no,Civil,Hombre,Herido,7.40620821575,-75.2598583404,Campo,"(7.40620821575, -75.2598583404)",Jugando
ANTIOQUIA,5,MUTATÁ,5480,Rural,VEREDA LA FORTUNA,2012,11,Mayor de 18 años,no,Civil,Hombre,Herido,7.46365093191,-76.5941059309,Fincas,"(7.46365093191, -76.5941059309)","Pasando, estando cerca"
ANTIOQUIA,5,ITUANGO,5361,Rural,VEREDA BUENOS AIRES,2017,7,Mayor de 18 años,no,Civil,Hombre,Herido,7.17163,-75.764403,Fincas,"(7.17163, -75.764403)","Pasando, estando cerca"
ANTIOQUIA,5,TARAZÁ,5790,Rural,VEREDA EMBARETADO,2017,9,Menor de 18 años,no,Civil,Mujer,Herido,7.582546,-75.400212,Caminos,"(7.582546, -75.400212)","Pasando, estando cerca"
ANTIOQUIA,5,ANORÍ,5040,Rural,Sin información,2017,1,Mayor de 18 años,no,Civil,Hombre,Herido,7.073333,-75.147222,Campo,"(7.073333, -75.147222)",Agricultura
ANTIOQUIA,5,DABEIBA,5234,Rural,VEREDA EL TORO,2017,12,Mayor de 18 años,no,Civil,Hombre,Herido,7.06368256288,-76.2911177077,Fincas,"(7.06368256288, -76.2911177077)",Agricultura
ANTIOQUIA,5,ITUANGO,5361,Rural,vereda La Rica,2018,2,Mayor de 18 años,no,Civil,Hombre,Herido,7.171637,-75.764403,Campo,"(7.171637, -75.764403)","Pasando, estando cerca"
ANTIOQUIA,5,TARAZÁ,5790,Rural,VEREDA EL TABLON,2018,2,Mayor de 18 años,no,Civil,Hombre,Herido,7.58669078128,-75.3979947232,Caminos,"(7.58669078128, -75.3979947232)","Pasando, estando cerca"
ANTIOQUIA,5,ITUANGO,5361,Rural,Sin información,2008,6,Mayor de 18 años,no,Civil,Hombre,Muerto,7.171637,-75.764403,Sin informacion,"(7.171637, -75.764403)",Sin Información
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda Samana,2005,5,Mayor de 18 años,no,Civil,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)",Sin Información
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda Samana,2005,5,Mayor de 18 años,no,Civil,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)",Sin Información
ANTIOQUIA,5,SONSÓN,5756,Rural,La Danta,2005,12,Mayor de 18 años,no,Civil,Hombre,Herido,5.709167,-75.310278,Sin informacion,"(5.709167, -75.310278)",Sin Información
ANTIOQUIA,5,TARAZÁ,5790,Rural,CORREGIMIENTO LA CAUCANA,2018,6,Mayor de 18 años,no,Civil,Hombre,Herido,7.58669078128,-75.3979947232,Sin informacion,"(7.58669078128, -75.3979947232)","Recogiendo comida, agua ó  madera"
